"ID","School","Category","CastUI","DispelType","Mechanic","Attributes","AttributesEx","AttributesEx2","AttributesEx3","AttributesEx4","ShapeshiftMask","Shapeshiftexclude","Targets","TargetCreatureType","RequiresSpellFocus","CasterAuraState","TargetAuraState","CastingTimeIndex","RecoveryTime","CategoryRecoveryTime","InterruptFlags","AuraInterruptFlags","ChannelInterruptFlags","ProcTypeMask","ProcChance","ProcCharges","MaxLevel","BaseLevel","SpellLevel","DurationIndex","PowerType","ManaCost","ManaCostPerLevel","ManaCostPerSecond","ManaCostPerSecondPerLevel","RangeIndex","Speed","ModalNextSpell","StackAmount","Totem_1","Totem_2","Reagent_1","Reagent_2","Reagent_3","Reagent_4","Reagent_5","Reagent_6","Reagent_7","Reagent_8","ReagentCount_1","ReagentCount_2","ReagentCount_3","ReagentCount_4","ReagentCount_5","ReagentCount_6","ReagentCount_7","ReagentCount_8","EquippedItemClass","EquippedItemSubclass","EquippedItemInvType","Effect_1","Effect_2","Effect_3","EffectDieSides_1","EffectDieSides_2","EffectDieSides_3","EffectBaseDice_1","EffectBaseDice_2","EffectBaseDice_3","EffectDicePerLevel_1","EffectDicePerLevel_2","EffectDicePerLevel_3","EffectRealPointsPerLevel_1","EffectRealPointsPerLevel_2","EffectRealPointsPerLevel_3","EffectBasePoints_1","EffectBasePoints_2","EffectBasePoints_3","EffectMechanic_1","EffectMechanic_2","EffectMechanic_3","ImplicitTargetA_1","ImplicitTargetA_2","ImplicitTargetA_3","ImplicitTargetB_1","ImplicitTargetB_2","ImplicitTargetB_3","EffectRadiusIndex_1","EffectRadiusIndex_2","EffectRadiusIndex_3","EffectAura_1","EffectAura_2","EffectAura_3","EffectAmplitude_1","EffectAmplitude_2","EffectAmplitude_3","EffectMultipleValue_1","EffectMultipleValue_2","EffectMultipleValue_3","EffectChainTarget_1","EffectChainTarget_2","EffectChainTarget_3","EffectItemType_1","EffectItemType_2","EffectItemType_3","EffectMiscValue_1","EffectMiscValue_2","EffectMiscValue_3","EffectTriggerSpell_1","EffectTriggerSpell_2","EffectTriggerSpell_3","EffectPointsPerCombo_1","EffectPointsPerCombo_2","EffectPointsPerCombo_3","SpellVisualID_1","SpellVisualID_2","SpellIconID","ActiveIconID","SpellPriority","Name_enUS","Name_enGB","Name_koKR","Name_frFR","Name_deDE","Name_enCN","Name_zhCN","Name_enTW","Name_Mask","NameSubtext_enUS","NameSubtext_enGB","NameSubtext_koKR","NameSubtext_frFR","NameSubtext_deDE","NameSubtext_enCN","NameSubtext_zhCN","NameSubtext_enTW","NameSubtext_Mask","Description_enUS","Description_enGB","Description_koKR","Description_frFR","Description_deDE","Description_enCN","Description_zhCN","Description_enTW","Description_Mask","AuraDescription_enUS","AuraDescription_enGB","AuraDescription_koKR","AuraDescription_frFR","AuraDescription_deDE","AuraDescription_enCN","AuraDescription_zhCN","AuraDescription_enTW","AuraDescription_Mask","ManaCostPct","StartRecoveryCategory","StartRecoveryTime","MaxTargetLevel","SpellClassSet","SpellClassMask_1","SpellClassMask_2","MaxTargets","DefenseType","PreventionType","StanceBarOrder","DamageMultiplier_1","DamageMultiplier_2","DamageMultiplier_3","MinFactionId","MinReputation","RequiredAuraVision"
"24911","0","0","0","0","0","262400","0","0","0","0","0","0","0","0","0","0","0","14","0","0","15","0","0","0","101","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24903","0","0","0","0","0","222","0","1","0","0","Pattern: Runed Stygian Boots","","","Muster: Runenverzierte stygische Stiefel","","","","","4128894","","","","","","","","","4128876","Naučí vás šít Runed Stygian Boots.","","","Lehrt Euch, wie man runenverzierte stygische Stiefel näht.","","","","","4128894","","","","","","","","","4128876","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"24912","0","0","0","0","0","65584","0","0","0","0","0","0","0","0","1","0","0","39","0","0","15","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","5956","0","12359","20520","6037","12810","0","0","0","0","12","6","6","2","0","0","0","0","-1","0","0","24","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20549","0","0","0","0","0","0","0","0","0","0","0","395","0","140","0","0","Darkrune Gauntlets","","","Dunkelrunenstulpen","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","","","","","","","","","4128876","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"24913","0","0","0","0","0","65584","0","0","0","0","0","0","0","0","1","0","0","39","0","0","15","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","5956","0","12359","20520","6037","11754","0","0","0","0","16","8","8","1","0","0","0","0","-1","0","0","24","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20551","0","0","0","0","0","0","0","0","0","0","0","395","0","140","0","0","Darkrune Helm","","","Dunkelrunenhelm","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","","","","","","","","","4128876","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"24914","0","0","0","0","0","65584","0","0","0","0","0","0","0","0","1","0","0","39","0","0","15","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","5956","0","12359","20520","6037","0","0","0","0","0","20","10","10","0","0","0","0","0","-1","0","0","24","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20550","0","0","0","0","0","0","0","0","0","0","0","395","0","140","0","0","Darkrune Breastplate","","","Dunkelrunenbrustplatte","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","","","","","","","","","4128876","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"24915","0","0","0","0","0","262400","0","0","0","0","0","0","0","0","0","0","0","14","0","0","15","0","0","0","101","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24912","0","0","0","0","0","222","0","1","0","0","Plans: Darkrune Gauntlets","","","Pläne: Dunkelrunenstulpen","","","","","4128894","","","","","","","","","4128876","Naučí vás, jak vyrobit rukavice Darkrune.","","","Lehrt Euch die Herstellung von Dunkelrunenstulpen.","","","","","4128894","","","","","","","","","4128876","0","0","0","0","0","0","0","0","1","1","-1","1","1","1","0","0","0"
"24916","0","0","0","0","0","262400","0","0","0","0","0","0","0","0","0","0","0","14","0","0","15","0","0","0","101","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24913","0","0","0","0","0","222","0","1","0","0","Plans: Darkrune Helm","","","Pläne: Dunkelrunenhelm","","","","","4128894","","","","","","","","","4128876","Naučí vás, jak vyrobit Darkrune Helm.","","","Lehrt Euch die Herstellung eines Dunkelrunenhelms.","","","","","4128894","","","","","","","","","4128876","0","0","0","0","0","0","0","0","1","1","-1","1","1","1","0","0","0"
"24917","0","0","0","0","0","262400","0","0","0","0","0","0","0","0","0","0","0","14","0","0","15","0","0","0","101","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24914","0","0","0","0","0","222","0","1","0","0","Plans: Darkrune Breastplate","","","Pläne: Dunkelrunenbrustplatte","","","","","4128894","","","","","","","","","4128876","Naučí vás, jak vyrobit prsní plát Darkrune.","","","Lehrt Euch die Herstellung einer Dunkelrunenbrustplatte.","","","","","4128894","","","","","","","","","4128876","0","0","0","0","0","0","0","0","1","1","-1","1","1","1","0","0","0"
"24918","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","15","0","0","8","0","0","23","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7327","0","263","0","0","Stink Trap","","","Stinkfalle","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","Strašně smrdíš.","","","Ihr riecht furchtbar.","","","","","4128894","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"24919","3","0","0","0","0","218103808","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","28","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7328","0","263","0","0","Nauseous","","","Widerlicher Gestank","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","Omračen.","","","Betäubt.","","","","","4128894","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"24920","0","0","0","0","0","603980032","268435592","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","39","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","Flag Guard","","","Flaggenwache","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","","","","","","","","","4128876","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"24921","0","0","0","0","0","192","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","6","0","0","0","0","0","1","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","136","0","0","0","0","0","0","0","0","0","0","1","0","0","Increased Staff","","","Erhöhter Stab","","","","","4128894","","","","","","","","","4128876","Zvýšené stavy +$s1.","","","Stäbe +$s1.","","","","","4128894","","","","","","","","","4128876","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"24922","0","0","0","0","0","262272","0","0","0","0","0","0","256","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16914","0","0","0","0","0","107","0","220","0","0","Hurricane","","","Hurrikan","","","","","4128894","Rank 1","","","Rang 1","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"24923","0","0","0","0","0","8388608","0","1","0","0","0","0","256","0","0","0","0","4","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","45","0","0","1","0","0","1","0","0","0","0","0","0","0","0","397","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7334","0","1","0","0","Honor Points +398","","","Ehrenpunkte +398","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","","","","","","","","","4128876","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"24924","0","0","0","1","0","671088640","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","5","5","40","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","64","0","1","0","0","1","0","0","0","0","0","0","0","0","29","0","0","0","0","0","1","1","0","0","0","0","0","0","0","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25023","0","0","0","0","7332","0","1817","0","50","Hallow's End Candy","","","Schlotternachtsüßigkeit","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","Cítíte se větší... a oranžovější...","","","Ihr fühlt Euch größer… und irgendwie oranger…","","","","","4128894","0","0","0","0","0","0","0","0","1","0","-1","1","1","1","0","0","0"
"24925","0","0","0","1","0","671088640","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","5","5","40","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","56","82","0","0","0","0","0","0","0","0","0","0","0","0","0","1788","0","0","0","0","0","0","0","0","222","0","1762","0","50","Hallow's End Candy","","","Schlotternachtsüßigkeit","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","Vypadáš trochu hubeně...","","","Ihr wirkt etwas dürr…","","","","","4128894","0","0","0","0","0","0","0","0","1","0","-1","1","1","1","0","0","0"
"24926","0","0","0","1","0","671088640","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","5","5","40","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","49","0","0","0","0","1","1","0","0","0","0","0","0","0","56","58","0","0","0","0","0","0","0","0","0","0","0","0","0","657","0","0","0","0","0","0","0","0","222","0","1818","0","50","Hallow's End Candy","","","Schlotternachtsüßigkeit","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","Yeargh...","","","Arrrrg…","","","","","4128894","0","0","0","0","0","0","0","0","1","0","-1","1","1","1","0","0","0"
"24927","0","0","0","1","0","671088640","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","131074","0","0","101","0","0","5","5","40","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","106","105","104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","886","0","1488","0","50","Hallow's End Candy","","","Schlotternachtsüßigkeit","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","OoOoo......","","","Buhuuuuu…","","","","","4128894","0","0","0","0","0","0","0","0","1","0","-1","1","1","1","0","0","0"
"24928","3","0","0","3","0","2048","0","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","4","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","23","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24929","0","0","0","0","0","846","0","203","0","0","Volatile Infection","","","Flüchtige Infektion","","","","","4128894","","","","","","","","","4128876","Infikuje nepřítele na $d., což způsobí, že způsobí $24929s1 Přírodní poškození blízkým spojencům každou $t1 sekundu.","","","Infiziert $d lang einen Feind und lässt ihn bei seinen in der Nähe befindlichen Verbündeten alle $t1 Sek. $24929s1 Naturschaden zufügen.","","","","","4128894","Působí $24929s1 Přírodní poškození blízkým spojencům každou $t1 sekundu.","","","Fügt in der Nähe befindlichen Verbündeten alle $t1 Sek. $24929s1 Naturschaden zu.","","","","","4128894","0","0","0","0","0","0","0","0","1","1","-1","1","1","1","0","0","0"
"24929","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","2","0","0","251","0","0","1","0","0","0","0","0","0","0","0","874","0","0","0","0","0","22","0","0","30","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","749","0","203","0","0","Volatile Infection","","","Flüchtige Infektion","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","","","","","","","","","4128876","0","0","0","0","0","0","0","0","1","1","-1","1","1","1","0","0","0"
"24930","0","0","0","0","0","671088640","0","0","0","0","0","0","0","0","0","0","0","1","0","0","8","0","0","0","101","0","0","0","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","633","0","1","0","50","Hallow's End Candy","","","Schlotternachtsüßigkeit","","","","","4128894","","","","","","","","","4128876","Vychutnejte si chutnou pochoutku Hallow's End! Raději to snězte rychle, než se pokazí...","","","Genießt die leckere Schlotternachtssüßigkeit! Doch esst sie, bevor sie schlecht wird…","","","","","4128894","","","","","","","","","4128876","0","0","0","0","0","0","0","0","1","0","-1","1","1","1","0","0","0"
"24931","0","0","0","0","0","256","268435456","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","100 Health","","","100 Gesundheit","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","","","","","","","","","4128876","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"24932","0","0","0","0","0","0","0","0","0","0","145","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","35","0","0","1","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","11","0","0","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","312","0","0","Leader of the Pack","","","Rudelführer","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","Zvyšuje kritickou šanci na vzdálenost a boj zblízka o $s1%.","","","Erhöht die kritische Trefferchance von Nahkampf- und Distanzangriffen um $s1%.","","","","","4128894","0","0","0","0","7","0","0","0","0","0","0","1","0","0","0","0","0"
"24933","0","1138","0","0","0","0","131072","0","0","0","0","0","0","0","0","0","0","1","4000","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","11","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","2","0","0","5","0","0","1","0","0","0","0","0","0","0","0","17","0","0","0","0","0","60","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7329","0","1616","0","0","Cannon","","","Kanone","","","","","4128894","","","","","","","","","4128876","Vystřelíš s kanonem, pobije všechny v tvé blízkosti $a1 yardů. Udělí $s1 poškození.","","","Feuert eine Kanonenkugel auf den nächstgelegenen Panzer ab, der sich bis zu $a1 Meter vor Euch befindet. Verursacht $s1 Schaden.","","","","","4128894","","","","","","","","","4128876","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0"
"24934","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","5","0","0","0","0","0","135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","112","86","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","40","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15328","7","0","0","0","0","0","0","0","0","0","1","0","0","Summon RC Tank","","","Ferngesteuerten Panzer beschwören","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","","","","","","","","","4128876","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"24935","0","0","0","0","0","0","268435456","0","0","0","0","0","0","0","0","0","0","1","0","0","0","524288","0","0","101","0","0","0","0","5","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","77","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","25","0","0","0","0","0","0","0","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","Summon RC Tank","","","RC Panzer beschwören","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","","","","","","","","","4128876","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"24936","0","0","0","0","0","256","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","RC Tank Control","","","Panzerfernsteuerung","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","","","","","","","","","4128876","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"24937","0","0","0","0","0","256","536870917","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","15423","0","101","0","0","0","0","5","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","6","6","1","1","1","1","1","1","0","0","0","0","0","0","99","0","3","0","0","0","25","1","1","0","0","0","12","0","0","2","37","25","0","0","0","0","0","0","0","0","0","0","0","0","0","85","0","0","0","0","0","0","0","7330","0","658","0","0","Using Control Console","","","Panzerfernsteuerung benutzen","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","Použij panel akcí tanku nad standardním pruhem akcí k útoku na jiné tanky.","","","Benutzt die Panzeraktionsleiste über Eurer normalen Aktionsleiste, um andere Panzer anzugreifen.","","","","","4128894","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0"
"24938","0","0","0","0","0","256","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","86","86","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","10","0","0","0","0","0","0","0","0","0","1","0","0","Close Control Console","","","Fernsteuerung abschalten","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","","","","","","","","","4128876","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"24939","0","0","0","0","0","268435472","0","0","0","0","0","0","0","0","0","0","0","1","0","0","9","0","0","0","101","0","0","1","1","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","16","0","0","0","0","0","0","0","0","1E+09","0","0","0","0","0","0","0","0","15186","0","0","0","0","0","0","0","0","74","0","1751","0","0","Summon Murky","","","Murky beschwören","","","","","4128894","","","","","","","","","4128876","Přivolání $s1 $lMurky:Murky; doprovázet sesilatele, dokud nebude propuštěn.","","","Beschwört $s1 $lMurky:Murkies; als Begleitung für den Zaubernden bis zur Freigabe.","","","","","4128894","","","","","","","","","4128876","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"24940","0","0","0","0","0","65568","0","0","0","0","0","0","0","0","0","0","0","35","0","0","15","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2319","7286","4231","2321","0","0","0","0","8","8","1","2","0","0","0","0","-1","0","0","24","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20575","0","0","0","0","0","0","0","0","0","0","0","4439","0","1","0","0","Black Whelp Tunic","","","Schwarzwelpentunika","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","","","","","","","","","4128876","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"24941","0","0","0","0","0","262400","0","0","0","0","0","0","0","0","0","0","0","14","0","0","15","0","0","0","101","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24940","0","0","0","0","0","222","0","1","0","0","Pattern: Black Whelp Tunic","","","Muster: Schwarzwelpentunika","","","","","4128894","","","","","","","","","4128876","Naučí vás, jak vyrobit tuniku Black Whelp.","","","Lehrt Euch die Herstellung einer Schwarzwelpentunika.","","","","","4128894","","","","","","","","","4128876","0","0","0","0","0","0","0","0","1","1","-1","1","1","1","0","0","0"
"24942","4","0","0","1","0","589824","0","0","0","0","0","0","0","0","0","0","0","4","0","0","15","0","0","0","101","0","0","20","20","35","0","90","0","0","0","5","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","2","6","0","17","1","0","1","1","0","0","0","0","0","0","0","47","-51","0","0","11","0","6","6","0","0","0","0","0","0","0","0","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","188","0","50","Frostbolt","","","Frostblitz","","","","","4128894","","","","","","","","","4128876","Způsobí mrazivé poškození nepříteli a sníží jeho rychlost pohybu o $d.","","","Fügt einem Feind Frostschaden zu und verringert $d lang sein Bewegungstempo.","","","","","4128894","Sníží rychlost pohybu.","","","Bewegungstempo verringert.","","","","","4128894","0","0","0","0","0","0","0","0","1","1","-1","1","1","1","0","0","0"
